date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:39:51	24316/24316	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:39:56%20GMT	https://www.laneconstruct.com/	C:/My%20Web%20Sites/Indigen/index-2.html	(from )
00:39:52	38/38	---M--	200	added ('OK')	text/plain	etag:%22568f42ae-26%22	https://www.laneconstruct.com/robots.txt		(from )
00:39:53	5430/5430	---MCZ	200	added ('OK')	image/x-icon	etag:W/%2258adc332-1536%22	https://www.laneconstruct.com/favicon.ico?v=1.2	C:/My%20Web%20Sites/Indigen/favicon7839.ico	(from https://www.laneconstruct.com/)
00:39:54	96170/96170	---MCZ	200	added ('OK')	text/css	etag:W/%225f18a582-177aa%22	http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73	C:/My%20Web%20Sites/Indigen/css/shared.all.minafc4.css	(from https://www.laneconstruct.com/)
00:39:54	16009/16009	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257155e95-3e89%22	https://www.laneconstruct.com/js/jquery/jquery.selectBox/jquery.selectBox.min.js	C:/My%20Web%20Sites/Indigen/js/jquery/jquery.selectBox/jquery.selectBox.min.js	(from https://www.laneconstruct.com/)
00:39:55	1514/1514	---MCZ	200	added ('OK')	text/css	etag:W/%225643571e-5ea%22	https://www.laneconstruct.com/css/print.css	C:/My%20Web%20Sites/Indigen/css/print.css	(from https://www.laneconstruct.com/)
00:39:55	69799/69799	---MCZ	200	added ('OK')	text/css	etag:W/%225d84e363-110a7%22	https://www.laneconstruct.com/css/all.css?v=1.74	C:/My%20Web%20Sites/Indigen/css/all4508.css	(from https://www.laneconstruct.com/)
00:39:56	43074/43074	---MCZ	200	added ('OK')	text/css	etag:W/%225f3187dc-a842%22	https://www.laneconstruct.com/css/responsive.css?v=1.40	C:/My%20Web%20Sites/Indigen/css/responsive44bb.css	(from https://www.laneconstruct.com/)
00:39:58	4440/4440	---M--	200	added ('OK')	image/png	etag:%225a26e5e3-1158%22	https://www.laneconstruct.com/images/template/lane-logo-tag.png	C:/My%20Web%20Sites/Indigen/images/template/lane-logo-tag.png	(from https://www.laneconstruct.com/)
00:39:59	6471/6471	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258adb136-1947%22	https://www.laneconstruct.com/images/template/lane-logo-tag.svg	C:/My%20Web%20Sites/Indigen/images/template/lane-logo-tag.svg	(from https://www.laneconstruct.com/)
00:40:00	15761/15761	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:04%20GMT	https://www.laneconstruct.com/investors/	C:/My%20Web%20Sites/Indigen/investors/index.html	(from https://www.laneconstruct.com/)
00:40:01	21196/21196	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:04%20GMT	https://www.laneconstruct.com/who-we-are/who-we-are	C:/My%20Web%20Sites/Indigen/who-we-are/who-we-are.html	(from https://www.laneconstruct.com/)
00:40:01	18890/18890	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:05%20GMT	https://www.laneconstruct.com/who-we-are/mission-values	C:/My%20Web%20Sites/Indigen/who-we-are/mission-values.html	(from https://www.laneconstruct.com/)
00:40:01	45659/45659	---MC-	200	added ('OK')	text/javascript	date:Wed,%2019%20Aug%202020%2020:46:40%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/Indigen/analytics.js	(from https://www.laneconstruct.com/)
00:40:02	388821/388821	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f47caf6-5eed5%22	http://clients.sosimplecms.com/js/frontend/shared.all.min.js?v=1.37	C:/My%20Web%20Sites/Indigen/js/frontend/shared.all.min32e2.js	(from https://www.laneconstruct.com/)
00:40:03	23525/23525	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:07%20GMT	https://www.laneconstruct.com/who-we-are/facts-figures	C:/My%20Web%20Sites/Indigen/who-we-are/facts-figures.html	(from https://www.laneconstruct.com/)
00:40:04	19263/19263	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:06%20GMT	https://www.laneconstruct.com/who-we-are/the-brands	C:/My%20Web%20Sites/Indigen/who-we-are/the-brands.html	(from https://www.laneconstruct.com/)
00:40:04	23489/23489	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:08%20GMT	https://www.laneconstruct.com/who-we-are/company-history	C:/My%20Web%20Sites/Indigen/who-we-are/company-history.html	(from https://www.laneconstruct.com/)
00:40:05	25202/25202	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:09%20GMT	https://www.laneconstruct.com/who-we-are/leadership	C:/My%20Web%20Sites/Indigen/who-we-are/leadership.html	(from https://www.laneconstruct.com/)
00:40:06	24118/24118	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:10%20GMT	https://www.laneconstruct.com/who-we-are/why-lane	C:/My%20Web%20Sites/Indigen/who-we-are/why-lane.html	(from https://www.laneconstruct.com/)
00:40:07	20789/20789	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:11%20GMT	https://www.laneconstruct.com/who-we-are/why-lane/safety	C:/My%20Web%20Sites/Indigen/who-we-are/why-lane/safety.html	(from https://www.laneconstruct.com/)
00:40:07	19830/19830	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:12%20GMT	https://www.laneconstruct.com/who-we-are/why-lane/ethics	C:/My%20Web%20Sites/Indigen/who-we-are/why-lane/ethics.html	(from https://www.laneconstruct.com/)
00:40:08	19506/19506	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:12%20GMT	https://www.laneconstruct.com/who-we-are/why-lane/environmental	C:/My%20Web%20Sites/Indigen/who-we-are/why-lane/environmental.html	(from https://www.laneconstruct.com/)
00:40:08	19358/19358	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:12%20GMT	https://www.laneconstruct.com/who-we-are/why-lane/quality	C:/My%20Web%20Sites/Indigen/who-we-are/why-lane/quality.html	(from https://www.laneconstruct.com/)
00:40:09	19875/19875	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:13%20GMT	https://www.laneconstruct.com/who-we-are/why-lane/self-performance	C:/My%20Web%20Sites/Indigen/who-we-are/why-lane/self-performance.html	(from https://www.laneconstruct.com/)
00:40:10	19428/19428	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:14%20GMT	https://www.laneconstruct.com/who-we-are/why-lane/community-outreach	C:/My%20Web%20Sites/Indigen/who-we-are/why-lane/community-outreach.html	(from https://www.laneconstruct.com/)
00:40:11	19967/19967	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:15%20GMT	https://www.laneconstruct.com/what-we-do	C:/My%20Web%20Sites/Indigen/what-we-do.html	(from https://www.laneconstruct.com/)
00:40:12	29944/29944	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:16%20GMT	https://www.laneconstruct.com/what-we-do/new-contracts	C:/My%20Web%20Sites/Indigen/what-we-do/new-contracts.html	(from https://www.laneconstruct.com/)
00:40:12	19021/19021	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:17%20GMT	https://www.laneconstruct.com/what-we-do/highways-bridges	C:/My%20Web%20Sites/Indigen/what-we-do/highways-bridges.html	(from https://www.laneconstruct.com/)
00:40:13	18599/18599	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:17%20GMT	https://www.laneconstruct.com/what-we-do/rail-metro-mass-transit	C:/My%20Web%20Sites/Indigen/what-we-do/rail-metro-mass-transit.html	(from https://www.laneconstruct.com/)
00:40:14	19295/19295	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:18%20GMT	https://www.laneconstruct.com/what-we-do/tunneling	C:/My%20Web%20Sites/Indigen/what-we-do/tunneling.html	(from https://www.laneconstruct.com/)
00:40:14	19000/19000	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:18%20GMT	https://www.laneconstruct.com/what-we-do/civil-industrial-buildings-airports	C:/My%20Web%20Sites/Indigen/what-we-do/civil-industrial-buildings-airports.html	(from https://www.laneconstruct.com/)
00:40:15	19577/19577	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:19%20GMT	https://www.laneconstruct.com/what-we-do/power-energy-locks-dams	C:/My%20Web%20Sites/Indigen/what-we-do/power-energy-locks-dams.html	(from https://www.laneconstruct.com/)
00:40:16	50536/50536	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:20%20GMT	https://www.laneconstruct.com/portfolio	C:/My%20Web%20Sites/Indigen/portfolio.html	(from https://www.laneconstruct.com/)
00:40:16	18137/18137	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:20%20GMT	https://www.laneconstruct.com/work-with-us/craft-trades	C:/My%20Web%20Sites/Indigen/work-with-us/craft-trades.html	(from https://www.laneconstruct.com/)
00:40:16	20434/20434	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:21%20GMT	https://www.laneconstruct.com/work-with-us/graduates-students	C:/My%20Web%20Sites/Indigen/work-with-us/graduates-students.html	(from https://www.laneconstruct.com/)
00:40:17	18410/18410	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:21%20GMT	https://www.laneconstruct.com/work-with-us/subcontractors-suppliers	C:/My%20Web%20Sites/Indigen/work-with-us/subcontractors-suppliers.html	(from https://www.laneconstruct.com/)
00:40:18	18125/18125	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:22%20GMT	https://www.laneconstruct.com/work-with-us/p3-joint-venture-partnering	C:/My%20Web%20Sites/Indigen/work-with-us/p3-joint-venture-partnering.html	(from https://www.laneconstruct.com/)
00:40:19	20173/20173	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:23%20GMT	https://www.laneconstruct.com/media	C:/My%20Web%20Sites/Indigen/media.html	(from https://www.laneconstruct.com/)
00:40:20	21330/21330	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:24%20GMT	https://www.laneconstruct.com/media/covid-19-resources	C:/My%20Web%20Sites/Indigen/media/covid-19-resources.html	(from https://www.laneconstruct.com/)
00:40:21	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2004%20Sep%202020%2016:40:25%20GMT	https://www.laneconstruct.com/media/press-releases/press-releases	C:/My%20Web%20Sites/Indigen/media/press-releases/press-releases	(from https://www.laneconstruct.com/)
00:40:21	122503/122503	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:26%20GMT	https://www.laneconstruct.com/media/press-releases/press-releases?category_id=94146&/featured-announcements	C:/My%20Web%20Sites/Indigen/media/press-releases/press-releases8b66.html	(from https://www.laneconstruct.com/)
00:40:22	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2004%20Sep%202020%2016:40:26%20GMT	https://www.laneconstruct.com/media/external-news/external-lane-news	C:/My%20Web%20Sites/Indigen/media/external-news/external-lane-news	(from https://www.laneconstruct.com/)
00:40:23	214017/214017	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:28%20GMT	https://www.laneconstruct.com/media/external-news/external-lane-news?category_id=257071&/featured-announcements	C:/My%20Web%20Sites/Indigen/media/external-news/external-lane-news5c54.html	(from https://www.laneconstruct.com/)
00:40:24	19132/19132	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:28%20GMT	https://www.laneconstruct.com/media/publications	C:/My%20Web%20Sites/Indigen/media/publications.html	(from https://www.laneconstruct.com/)
00:40:25	19043/19043	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:29%20GMT	https://www.laneconstruct.com/media/digital-magazine	C:/My%20Web%20Sites/Indigen/media/digital-magazine.html	(from https://www.laneconstruct.com/)
00:40:29	198574/198574	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:31%20GMT	https://www.laneconstruct.com/media/social-media	C:/My%20Web%20Sites/Indigen/media/social-media.html	(from https://www.laneconstruct.com/)
00:40:29	17546/17546	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:34%20GMT	https://www.laneconstruct.com/media/gallery/gallery-page	C:/My%20Web%20Sites/Indigen/media/gallery/gallery-page.html	(from https://www.laneconstruct.com/)
00:40:30	17110/17110	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:34%20GMT	https://www.laneconstruct.com/media/contact	C:/My%20Web%20Sites/Indigen/media/contact.html	(from https://www.laneconstruct.com/)
00:40:31	18755/18755	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:35%20GMT	https://www.laneconstruct.com/contact-us	C:/My%20Web%20Sites/Indigen/contact-us.html	(from https://www.laneconstruct.com/)
00:40:32	216630/216630	---M--	200	added ('OK')	image/png	etag:%225f3a94da-34e36%22	https://www.laneconstruct.com/uploads/application/images/marcus-curran-laneconstruct.png	C:/My%20Web%20Sites/Indigen/uploads/application/images/marcus-curran-laneconstruct.png	(from https://www.laneconstruct.com/)
00:40:35	206349/206349	---M--	200	added ('OK')	image/png	etag:%225e8792b1-3260d%22	https://www.laneconstruct.com/uploads/application/images/schiller-rotator-use.png	C:/My%20Web%20Sites/Indigen/uploads/application/images/schiller-rotator-use.png	(from https://www.laneconstruct.com/)
00:40:40	1575017/1575017	---M--	200	added ('OK')	image/png	etag:%225e87a69b-180869%22	https://www.laneconstruct.com/uploads/application/images/pietro-rotator-2.png	C:/My%20Web%20Sites/Indigen/uploads/application/images/pietro-rotator-2.png	(from https://www.laneconstruct.com/)
00:40:42	26176/26176	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bed890c-6640%22	http://clients.sosimplecms.com/js/jquery/jquery.cycle/jquery.cycle.all.js	C:/My%20Web%20Sites/Indigen/js/jquery/jquery.cycle/jquery.cycle.all.js	(from https://www.laneconstruct.com/)
00:40:42	195710/195710	---M--	200	added ('OK')	application/pdf	etag:%225e8776f3-2fc7e%22	https://www.laneconstruct.com/uploads/files/COVID-19_Prevention_and_Protection_is_Our_Number_One_Focus_FINAL.pdf	C:/My%20Web%20Sites/Indigen/uploads/files/COVID-19_Prevention_and_Protection_is_Our_Number_One_Focus_FINAL.pdf	(from https://www.laneconstruct.com/)
00:40:42	286932/286932	---M--	200	added ('OK')	image/png	etag:%225e95d447-460d4%22	https://www.laneconstruct.com/uploads/application/images/rail-video-rotator.png	C:/My%20Web%20Sites/Indigen/uploads/application/images/rail-video-rotator.png	(from https://www.laneconstruct.com/)
00:40:42	18522/18522	---M--	200	added ('OK')	image/png	etag:%225a26f986-485a%22	https://www.laneconstruct.com/uploads/images/icons/home%20icons/highway-bridge-icon-small.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/home%20icons/highway-bridge-icon-small.png	(from https://www.laneconstruct.com/)
00:40:43	18725/18725	---M--	200	added ('OK')	image/png	etag:%225a26f988-4925%22	https://www.laneconstruct.com/uploads/images/icons/home%20icons/rail-metro-mass-transit-icon-small.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/home%20icons/rail-metro-mass-transit-icon-small.png	(from https://www.laneconstruct.com/)
00:40:44	18554/18554	---M--	200	added ('OK')	image/png	etag:%225a26f986-487a%22	https://www.laneconstruct.com/uploads/images/icons/home%20icons/new-tunneling-icon-small.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/home%20icons/new-tunneling-icon-small.png	(from https://www.laneconstruct.com/)
00:40:45	18414/18414	---M--	200	added ('OK')	image/png	etag:%225a26f985-47ee%22	https://www.laneconstruct.com/uploads/images/icons/home%20icons/civil-airports-icon-small.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/home%20icons/civil-airports-icon-small.png	(from https://www.laneconstruct.com/)
00:40:46	19170/19170	---M--	200	added ('OK')	image/png	etag:%225a26f987-4ae2%22	https://www.laneconstruct.com/uploads/images/icons/home%20icons/power-energy-locks-dams-icon-small.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/home%20icons/power-energy-locks-dams-icon-small.png	(from https://www.laneconstruct.com/)
00:40:48	252417/252417	---M--	200	added ('OK')	application/pdf	etag:%225e8645fd-3da01%22	https://www.laneconstruct.com/uploads/files/Lane_Construction_Ongoing_Response_to_COVID-19.pdf	C:/My%20Web%20Sites/Indigen/uploads/files/Lane_Construction_Ongoing_Response_to_COVID-19.pdf	(from https://www.laneconstruct.com/)
00:40:49	113398/113398	---M--	200	added ('OK')	image/png	etag:%225e85ebe6-1baf6%22	https://www.laneconstruct.com/uploads/images/Lower_HP_Banner.png	C:/My%20Web%20Sites/Indigen/uploads/images/Lower_HP_Banner.png	(from https://www.laneconstruct.com/)
00:40:49	29945/29945	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:40:54%20GMT	https://www.laneconstruct.com/what-we-do/new-contracts/	C:/My%20Web%20Sites/Indigen/what-we-do/new-contracts/index.html	(from https://www.laneconstruct.com/)
00:40:52	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2004%20Sep%202020%2016:40:56%20GMT	https://www.laneconstruct.com/work-with-us	C:/My%20Web%20Sites/Indigen/work-with-us	(from https://www.laneconstruct.com/)
00:40:53	359715/359715	---M--	200	added ('OK')	image/png	etag:%225b44c08b-57d23%22	https://www.laneconstruct.com/uploads/images/Work%20With%20Us/361Constitution%20Square%20June%202018%2014.png	C:/My%20Web%20Sites/Indigen/uploads/images/Work%20With%20Us/361Constitution%20Square%20June%202018%2014.png	(from https://www.laneconstruct.com/)
00:40:55	6683/6683	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258adb136-1a1b%22	https://www.laneconstruct.com/images/template/lane-logo-tag-footer.svg	C:/My%20Web%20Sites/Indigen/images/template/lane-logo-tag-footer.svg	(from https://www.laneconstruct.com/)
00:40:55	162200/162200	---M--	200	added ('OK')	image/jpeg	etag:%225f4684d5-27998%22	https://www.laneconstruct.com/uploads/images/We%20Build%20Value%20Images/26-08-2020-Saving_the_Everglades_Americas_green_lung_-_Laneconstruct.jpg?v=1598457123261	C:/My%20Web%20Sites/Indigen/uploads/images/We%20Build%20Value%20Images/26-08-2020-Saving_the_Everglades_Americas_green_lung_-_Laneconstruct810e.jpg	(from https://www.laneconstruct.com/)
00:40:56	223548/223548	---M--	200	added ('OK')	image/jpeg	etag:%225dbade52-3693c%22	https://www.laneconstruct.com/uploads/images/New%20Contracts/405_WSDOT_CREDIT_(002)_-_New_Constracts_HP.jpg	C:/My%20Web%20Sites/Indigen/uploads/images/New%20Contracts/405_WSDOT_CREDIT_(002)_-_New_Constracts_HP.jpg	(from https://www.laneconstruct.com/)
00:40:57	735/735	---M--	200	added ('OK')	image/png	etag:%225a26f980-2df%22	https://www.laneconstruct.com/uploads/images/icons/twitter-icon.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/twitter-icon.png	(from https://www.laneconstruct.com/)
00:40:58	532/532	---M--	200	added ('OK')	image/png	etag:%225a26f97c-214%22	https://www.laneconstruct.com/uploads/images/icons/linkedin-icon.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/linkedin-icon.png	(from https://www.laneconstruct.com/)
00:40:59	1305/1305	---M--	200	added ('OK')	image/png	etag:%225a26f980-519%22	https://www.laneconstruct.com/uploads/images/icons/youtube-icon.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/youtube-icon.png	(from https://www.laneconstruct.com/)
00:41:00	454/454	---M--	200	added ('OK')	image/png	etag:%225a26f97a-1c6%22	https://www.laneconstruct.com/uploads/images/icons/facebook-icon.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/facebook-icon.png	(from https://www.laneconstruct.com/)
00:41:01	2853/2853	---M--	200	added ('OK')	image/png	etag:%225a26f97b-b25%22	https://www.laneconstruct.com/uploads/images/icons/instagram-icon.png	C:/My%20Web%20Sites/Indigen/uploads/images/icons/instagram-icon.png	(from https://www.laneconstruct.com/)
00:41:03	35692/35692	---M--	200	added ('OK')	image/png	etag:%225a26fac6-8b6c%22	https://www.laneconstruct.com/uploads/images/salini-impregilo-logo.png	C:/My%20Web%20Sites/Indigen/uploads/images/salini-impregilo-logo.png	(from https://www.laneconstruct.com/)
00:41:03	20529/20529	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:41:07%20GMT	https://www.laneconstruct.com/privacy-statement	C:/My%20Web%20Sites/Indigen/privacy-statement.html	(from https://www.laneconstruct.com/)
00:41:04	18509/18509	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Sep%202020%2016:41:08%20GMT	https://www.laneconstruct.com/locations	C:/My%20Web%20Sites/Indigen/locations.html	(from https://www.laneconstruct.com/)
00:41:05	2075/2075	---M--	200	added ('OK')	image/png	etag:%225a26e5d8-81b%22	https://www.laneconstruct.com/images/template/powered-by.png	C:/My%20Web%20Sites/Indigen/images/template/powered-by.png	(from https://www.laneconstruct.com/)
00:41:07	17869/17869	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d84e365-45cd%22	https://www.laneconstruct.com/js/main.js?v=1.41	C:/My%20Web%20Sites/Indigen/js/main686a.js	(from https://www.laneconstruct.com/)
00:41:07	486/486	---M--	200	added ('OK')	image/png	etag:%22569534f6-1e6%22	http://clients.sosimplecms.com/images/icons/hide.png	C:/My%20Web%20Sites/Indigen/images/icons/hide.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:08	2115/2115	---M--	200	added ('OK')	image/jpeg	etag:%22569534ff-843%22	http://clients.sosimplecms.com/images/shared/member-no-photo.jpg	C:/My%20Web%20Sites/Indigen/images/shared/member-no-photo.jpg	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:09	281/281	---M--	200	added ('OK')	image/png	etag:%22569534ff-119%22	http://clients.sosimplecms.com/images/shared/blue-arrow-down.png	C:/My%20Web%20Sites/Indigen/images/shared/blue-arrow-down.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:09	261/261	---M--	200	added ('OK')	image/png	etag:%22569534ff-105%22	http://clients.sosimplecms.com/images/shared/blue-arrow-up.png	C:/My%20Web%20Sites/Indigen/images/shared/blue-arrow-up.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:10	646/646	---M--	200	added ('OK')	image/png	etag:%22542d909b-286%22	http://clients.sosimplecms.com/js/jquery/jquery.chosen/chosen-sprite.png	C:/My%20Web%20Sites/Indigen/js/jquery/jquery.chosen/chosen-sprite.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:11	872/872	---M--	200	added ('OK')	image/png	etag:%22542d909b-368%22	http://clients.sosimplecms.com/js/jquery/jquery.chosen/chosen-sprite@2x.png	C:/My%20Web%20Sites/Indigen/js/jquery/jquery.chosen/chosen-sprite@2x.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:12	176/176	---M--	200	added ('OK')	image/png	etag:%22569534f6-b0%22	http://clients.sosimplecms.com/images/icons/checkbox.png	C:/My%20Web%20Sites/Indigen/images/icons/checkbox.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:13	575/575	---M--	200	added ('OK')	image/png	etag:%22569534f6-23f%22	http://clients.sosimplecms.com/images/icons/checkbox-checked.png	C:/My%20Web%20Sites/Indigen/images/icons/checkbox-checked.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:15	1397/1397	---M--	200	added ('OK')	image/gif	etag:%22569534f6-575%22	http://clients.sosimplecms.com/images/icons/calendar.gif	C:/My%20Web%20Sites/Indigen/images/icons/calendar.gif	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:16	909/909	---M--	200	added ('OK')	image/png	etag:%22569534f7-38d%22	http://clients.sosimplecms.com/images/icons/next-arrow.png	C:/My%20Web%20Sites/Indigen/images/icons/next-arrow.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:17	895/895	---M--	200	added ('OK')	image/png	etag:%22569534f6-37f%22	http://clients.sosimplecms.com/images/icons/prev-arrow.png	C:/My%20Web%20Sites/Indigen/images/icons/prev-arrow.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:18	884/884	---M--	200	added ('OK')	image/png	etag:%22569534f7-374%22	http://clients.sosimplecms.com/images/icons/left-arrow-2.png	C:/My%20Web%20Sites/Indigen/images/icons/left-arrow-2.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:19	859/859	---M--	200	added ('OK')	image/png	etag:%22569534f7-35b%22	http://clients.sosimplecms.com/images/icons/right-arrow-2.png	C:/My%20Web%20Sites/Indigen/images/icons/right-arrow-2.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:20	166/166	---M--	200	added ('OK')	image/png	etag:%22569534ff-a6%22	http://clients.sosimplecms.com/images/shared/semi-transparent-caption-background.png	C:/My%20Web%20Sites/Indigen/images/shared/semi-transparent-caption-background.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:21	17608/17608	---M--	200	added ('OK')	image/gif	etag:%22569534f6-44c8%22	http://clients.sosimplecms.com/images/icons/loader.gif	C:/My%20Web%20Sites/Indigen/images/icons/loader.gif	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:22	275/275	---M--	200	added ('OK')	image/png	etag:%22569534f7-113%22	http://clients.sosimplecms.com/images/icons/x-close.png	C:/My%20Web%20Sites/Indigen/images/icons/x-close.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:22	367/367	---M--	200	added ('OK')	image/jpeg	etag:%22569534ff-16f%22	http://clients.sosimplecms.com/images/shared/landing-page-layout-4-background.jpg	C:/My%20Web%20Sites/Indigen/images/shared/landing-page-layout-4-background.jpg	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:23	207/207	---M--	200	added ('OK')	image/png	etag:%22569534fe-cf%22	http://clients.sosimplecms.com/images/shared/gold-arrow-down.png	C:/My%20Web%20Sites/Indigen/images/shared/gold-arrow-down.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:23	197/197	---M--	200	added ('OK')	image/png	etag:%22569534fe-c5%22	http://clients.sosimplecms.com/images/shared/gold-arrow-up.png	C:/My%20Web%20Sites/Indigen/images/shared/gold-arrow-up.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:24	191/191	---M--	200	added ('OK')	image/png	etag:%22569534fe-bf%22	http://clients.sosimplecms.com/images/shared/gray-arrow-up.png	C:/My%20Web%20Sites/Indigen/images/shared/gray-arrow-up.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
00:41:25	209/209	---M--	200	added ('OK')	image/png	etag:%22569534fe-d1%22	http://clients.sosimplecms.com/images/shared/gray-arrow-down.png	C:/My%20Web%20Sites/Indigen/images/shared/gray-arrow-down.png	(from http://clients.sosimplecms.com/css/shared.all.min.css?v=1.73)
